id,created_at,invoice_pack_number,factur_supplier_number,index_date,kartu_stock_id,kartu_stock_type,total_price,journal_id,journal_number,amount_journal,journal_index_date,journal_code_group
2123,"2026-01-21 00:00:00",INV-P26-0052-0006,Y2601403,260121000000025,5352,"App\Models\KartuStock",581050.45,32199,JP-2601-000120,11078510.18,26012100000004,140001
2124,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000026,5337,"App\Models\KartuStock",4270270.27,32195,JP-2601-000118,15948198.56,26012100000003,140001
2125,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000027,5338,"App\Models\KartuStock",373873.87,32195,JP-2601-000118,15948198.56,26012100000003,140001
2126,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000028,5339,"App\Models\KartuStock",110360.36,32195,JP-2601-000118,15948198.56,26012100000003,140001
2127,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000029,5340,"App\Models\KartuStock",743243.24,32195,JP-2601-000118,15948198.56,26012100000003,140001
2128,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000030,5341,"App\Models\KartuStock",3243243.24,32195,JP-2601-000118,15948198.56,26012100000003,140001
2129,"2026-01-21 00:00:00",INV-P26-0044-0003,Jl-26-01-0080,260121000000031,5342,"App\Models\KartuStock",7207207.57,32195,JP-2601-000118,15948198.56,26012100000003,140001
2130,"2026-01-21 00:00:00",INV-P26-0043-0004,CI2601-02168,260121000000032,5332,"App\Models\KartuStock",1324324.32,32191,JP-2601-000116,4513378.38,26012100000002,140001
2131,"2026-01-21 00:00:00",INV-P26-0043-0004,CI2601-02168,260121000000033,5333,"App\Models\KartuStock",459459.46,32191,JP-2601-000116,4513378.38,26012100000002,140001
2132,"2026-01-21 00:00:00",INV-P26-0043-0004,CI2601-02168,260121000000034,5334,"App\Models\KartuStock",459459.46,32191,JP-2601-000116,4513378.38,26012100000002,140001
2133,"2026-01-21 00:00:00",INV-P26-0043-0004,CI2601-02168,260121000000035,5335,"App\Models\KartuStock",1166891.89,32191,JP-2601-000116,4513378.38,26012100000002,140001
2134,"2026-01-21 00:00:00",INV-P26-0043-0004,CI2601-02168,260121000000036,5336,"App\Models\KartuStock",1103243.24,32191,JP-2601-000116,4513378.38,26012100000002,140001
2135,"2026-01-21 00:00:00",INV-P26-0040-0012,S.063162,260121000000037,5329,"App\Models\KartuStock",2646486.49,32187,JP-2601-000114,8741981.98,26012100000001,140001
2136,"2026-01-21 00:00:00",INV-P26-0040-0012,S.063162,260121000000038,5330,"App\Models\KartuStock",1376576.58,32187,JP-2601-000114,8741981.98,26012100000001,140001
2137,"2026-01-21 00:00:00",INV-P26-0040-0012,S.063162,260121000000039,5331,"App\Models\KartuStock",4718918.92,32187,JP-2601-000114,8741981.98,26012100000001,140001
2138,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000001,5376,"App\Models\KartuStock",2556983.78,32227,JP-2601-000134,6720947.75,26012200000004,140001
2139,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000002,5377,"App\Models\KartuStock",2920720.72,32227,JP-2601-000134,6720947.75,26012200000004,140001
2140,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000003,5378,"App\Models\KartuStock",432432.43,32227,JP-2601-000134,6720947.75,26012200000004,140001
2141,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000004,5379,"App\Models\KartuStock",324324.32,32227,JP-2601-000134,6720947.75,26012200000004,140001
2142,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000005,5380,"App\Models\KartuStock",225224.86,32227,JP-2601-000134,6720947.75,26012200000004,140001
2143,"2026-01-22 00:00:00",INV-P26-0054-0007,2026-01-00281,260122000000006,5381,"App\Models\KartuStock",261261.62,32227,JP-2601-000134,6720947.75,26012200000004,140001
2144,"2026-01-22 00:00:00",INV-P26-0053-0002,UBB-2026-01-00179,260122000000007,5372,"App\Models\KartuStock",711708.83,32223,JP-2601-000132,1693686.49,26012200000003,140001
2145,"2026-01-22 00:00:00",INV-P26-0053-0002,UBB-2026-01-00179,260122000000008,5373,"App\Models\KartuStock",313510.63,32223,JP-2601-000132,1693686.49,26012200000003,140001
2146,"2026-01-22 00:00:00",INV-P26-0053-0002,UBB-2026-01-00179,260122000000009,5374,"App\Models\KartuStock",241438.56,32223,JP-2601-000132,1693686.49,26012200000003,140001
2147,"2026-01-22 00:00:00",INV-P26-0053-0002,UBB-2026-01-00179,260122000000010,5375,"App\Models\KartuStock",427028.47,32223,JP-2601-000132,1693686.49,26012200000003,140001
2148,"2026-01-22 00:00:00",INV-P26-0036-0003,FP-00234-01-26,260122000000011,5370,"App\Models\KartuStock",2432400.90,32219,JP-2601-000130,4945860.36,26012200000002,140001
2149,"2026-01-22 00:00:00",INV-P26-0036-0003,FP-00234-01-26,260122000000012,5371,"App\Models\KartuStock",2513459.46,32219,JP-2601-000130,4945860.36,26012200000002,140001
2150,"2026-01-22 00:00:00",INV-P26-0062-0001,SPT1-260101089,260122000000013,5368,"App\Models\KartuStock",6027027.03,32215,JP-2601-000128,6700900.90,26012200000001,140001
2151,"2026-01-22 00:00:00",INV-P26-0062-0001,SPT1-260101089,260122000000014,5369,"App\Models\KartuStock",673873.87,32215,JP-2601-000128,6700900.90,26012200000001,140001
3686,"2026-01-22 12:57:27",INV-P26-0053-0007,UBB-2026-01-00179,260122125727001,119,"App\Models\KartuInTransit",524324.00,177599,JP-2601-000199,524324.00,26012212572701,140002
2152,"2026-01-23 00:00:00",INV-P26-0061-0001,FJ-26-01-00354,260123000000001,5390,"App\Models\KartuStock",9513513.51,32243,JP-2601-000142,10745945.95,26012300000004,140001
2153,"2026-01-23 00:00:00",INV-P26-0061-0001,FJ-26-01-00354,260123000000002,5391,"App\Models\KartuStock",1027027.03,32243,JP-2601-000142,10745945.95,26012300000004,140001
2154,"2026-01-23 00:00:00",INV-P26-0061-0001,FJ-26-01-00354,260123000000003,5392,"App\Models\KartuStock",205405.41,32243,JP-2601-000142,10745945.95,26012300000004,140001
2155,"2026-01-23 00:00:00",INV-P26-0038-0004,SA02-26-A-1671,260123000000004,5388,"App\Models\KartuStock",1037808.08,32239,JP-2601-000140,1183747.72,26012300000003,140001
2156,"2026-01-23 00:00:00",INV-P26-0038-0004,SA02-26-A-1671,260123000000005,5389,"App\Models\KartuStock",145939.64,32239,JP-2601-000140,1183747.72,26012300000003,140001
2157,"2026-01-23 00:00:00",INV-P26-0037-0005,SO2601KD-00775,260123000000006,5384,"App\Models\KartuStock",1736216.22,32235,JP-2601-000138,6607702.70,26012300000002,140001
2158,"2026-01-23 00:00:00",INV-P26-0037-0005,SO2601KD-00775,260123000000007,5385,"App\Models\KartuStock",3212027.03,32235,JP-2601-000138,6607702.70,26012300000002,140001
2159,"2026-01-23 00:00:00",INV-P26-0037-0005,SO2601KD-00775,260123000000008,5386,"App\Models\KartuStock",829729.73,32235,JP-2601-000138,6607702.70,26012300000002,140001
2160,"2026-01-23 00:00:00",INV-P26-0037-0005,SO2601KD-00775,260123000000009,5387,"App\Models\KartuStock",829729.73,32235,JP-2601-000138,6607702.70,26012300000002,140001
2161,"2026-01-23 00:00:00",INV-P26-0043-0005,CI2601-02468,260123000000010,5382,"App\Models\KartuStock",6808864.86,32231,JP-2601-000136,8187243.24,26012300000001,140001
2162,"2026-01-23 00:00:00",INV-P26-0043-0005,CI2601-02468,260123000000011,5383,"App\Models\KartuStock",1378378.38,32231,JP-2601-000136,8187243.24,26012300000001,140001
2163,"2026-01-24 00:00:00",INV-P26-0046-0006,726010578,260124000000001,5394,"App\Models\KartuStock",842000.00,32251,JP-2601-000146,842000.00,26012400000002,140001
2164,"2026-01-24 00:00:00",INV-P26-0046-0005,126011026,260124000000002,5393,"App\Models\KartuStock",1173300.00,32247,JP-2601-000144,1173300.00,26012400000001,140001
2165,"2026-01-26 00:00:00",INV-P26-0047-0004,ESM-26-01-2026-01,260126000000001,5400,"App\Models\KartuStock",486486.49,32259,JP-2601-000150,2800494.59,26012600000002,140001
2166,"2026-01-26 00:00:00",INV-P26-0047-0004,ESM-26-01-2026-01,260126000000002,5401,"App\Models\KartuStock",253378.38,32259,JP-2601-000150,2800494.59,26012600000002,140001
2167,"2026-01-26 00:00:00",INV-P26-0047-0004,ESM-26-01-2026-01,260126000000003,5402,"App\Models\KartuStock",304054.05,32259,JP-2601-000150,2800494.59,26012600000002,140001
2168,"2026-01-26 00:00:00",INV-P26-0047-0004,ESM-26-01-2026-01,260126000000004,5403,"App\Models\KartuStock",668737.84,32259,JP-2601-000150,2800494.59,26012600000002,140001
2169,"2026-01-26 00:00:00",INV-P26-0047-0004,ESM-26-01-2026-01,260126000000005,5404,"App\Models\KartuStock",1087837.84,32259,JP-2601-000150,2800494.59,26012600000002,140001
2170,"2026-01-26 00:00:00",INV-P26-0041-0002,071-1-2026,260126000000006,5395,"App\Models\KartuStock",4172300.68,32255,JP-2601-000148,16689195.95,26012600000001,140001
2171,"2026-01-26 00:00:00",INV-P26-0041-0002,071-1-2026,260126000000007,5396,"App\Models\KartuStock",4172300.68,32255,JP-2601-000148,16689195.95,26012600000001,140001
2172,"2026-01-26 00:00:00",INV-P26-0041-0002,071-1-2026,260126000000008,5397,"App\Models\KartuStock",3337837.84,32255,JP-2601-000148,16689195.95,26012600000001,140001
2173,"2026-01-26 00:00:00",INV-P26-0041-0002,071-1-2026,260126000000009,5398,"App\Models\KartuStock",1947072.07,32255,JP-2601-000148,16689195.95,26012600000001,140001
2174,"2026-01-26 00:00:00",INV-P26-0041-0002,071-1-2026,260126000000010,5399,"App\Models\KartuStock",3059684.68,32255,JP-2601-000148,16689195.95,26012600000001,140001
2175,"2026-01-27 00:00:00",INV-P26-0054-0008,2026.01.00349,260127000000001,5409,"App\Models\KartuStock",4019819.82,32271,JP-2601-000156,7296846.85,26012700000003,140001
2176,"2026-01-27 00:00:00",INV-P26-0054-0008,2026.01.00349,260127000000002,5410,"App\Models\KartuStock",3277027.03,32271,JP-2601-000156,7296846.85,26012700000003,140001
2177,"2026-01-27 00:00:00",INV-P26-0037-0006,SO2601KD-00937,260127000000003,5407,"App\Models\KartuStock",1729729.73,32267,JP-2601-000154,2431081.08,26012700000002,140001
2178,"2026-01-27 00:00:00",INV-P26-0037-0006,SO2601KD-00937,260127000000004,5408,"App\Models\KartuStock",701351.35,32267,JP-2601-000154,2431081.08,26012700000002,140001
2179,"2026-01-27 00:00:00",INV-P26-0045-0003,PI260102405964,260127000000005,5405,"App\Models\KartuStock",1970335.14,32263,JP-2601-000152,4333491.89,26012700000001,140001
2180,"2026-01-27 00:00:00",INV-P26-0045-0003,PI260102405964,260127000000006,5406,"App\Models\KartuStock",2363156.76,32263,JP-2601-000152,4333491.89,26012700000001,140001
2181,"2026-01-28 00:00:00",INV-P26-0038-0005,SA02-26-A-2076,260128000000001,5433,"App\Models\KartuStock",396400.00,32299,JP-2601-000170,638750.45,26012800000007,140001
2182,"2026-01-28 00:00:00",INV-P26-0038-0005,SA02-26-A-2076,260128000000002,5434,"App\Models\KartuStock",242350.45,32299,JP-2601-000170,638750.45,26012800000007,140001
2183,"2026-01-28 00:00:00",INV-P26-0055-0002,JLPPN00025980,260128000000003,5431,"App\Models\KartuStock",338738.74,32295,JP-2601-000168,2018270.27,26012800000006,140001
2184,"2026-01-28 00:00:00",INV-P26-0055-0002,JLPPN00025980,260128000000004,5432,"App\Models\KartuStock",1679531.53,32295,JP-2601-000168,2018270.27,26012800000006,140001
2185,"2026-01-28 00:00:00",INV-P26-0041-0003,GPC.70721,260128000000005,5430,"App\Models\KartuStock",13861269.91,32291,JP-2601-000166,13861269.91,26012800000005,140001
2186,"2026-01-28 00:00:00",INV-P26-0044-0004,JL-26-01-0110,260128000000006,5426,"App\Models\KartuStock",15765765.77,32287,JP-2601-000164,26734234.23,26012800000004,140001
2187,"2026-01-28 00:00:00",INV-P26-0044-0004,JL-26-01-0110,260128000000007,5427,"App\Models\KartuStock",1148648.65,32287,JP-2601-000164,26734234.23,26012800000004,140001
2188,"2026-01-28 00:00:00",INV-P26-0044-0004,JL-26-01-0110,260128000000008,5428,"App\Models\KartuStock",1148648.65,32287,JP-2601-000164,26734234.23,26012800000004,140001
2189,"2026-01-28 00:00:00",INV-P26-0044-0004,JL-26-01-0110,260128000000009,5429,"App\Models\KartuStock",8671171.17,32287,JP-2601-000164,26734234.23,26012800000004,140001
2190,"2026-01-28 00:00:00",INV-P26-0040-0013,S.063415,260128000000010,5423,"App\Models\KartuStock",1376576.58,32283,JP-2601-000162,8991711.71,26012800000003,140001
2191,"2026-01-28 00:00:00",INV-P26-0040-0013,S.063415,260128000000011,5424,"App\Models\KartuStock",1323243.24,32283,JP-2601-000162,8991711.71,26012800000003,140001
2192,"2026-01-28 00:00:00",INV-P26-0040-0013,S.063415,260128000000012,5425,"App\Models\KartuStock",6291891.89,32283,JP-2601-000162,8991711.71,26012800000003,140001
2193,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000013,5412,"App\Models\KartuStock",1605405.41,32279,JP-2601-000160,8608018.02,26012800000002,140001
2194,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000014,5413,"App\Models\KartuStock",463063.06,32279,JP-2601-000160,8608018.02,26012800000002,140001
2195,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000015,5414,"App\Models\KartuStock",790990.99,32279,JP-2601-000160,8608018.02,26012800000002,140001
2196,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000016,5415,"App\Models\KartuStock",1152432.43,32279,JP-2601-000160,8608018.02,26012800000002,140001
2197,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000017,5416,"App\Models\KartuStock",205855.86,32279,JP-2601-000160,8608018.02,26012800000002,140001
2198,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000018,5417,"App\Models\KartuStock",65765.77,32279,JP-2601-000160,8608018.02,26012800000002,140001
2199,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000019,5418,"App\Models\KartuStock",778198.20,32279,JP-2601-000160,8608018.02,26012800000002,140001
2200,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000020,5419,"App\Models\KartuStock",1662162.16,32279,JP-2601-000160,8608018.02,26012800000002,140001
2201,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000021,5420,"App\Models\KartuStock",867567.57,32279,JP-2601-000160,8608018.02,26012800000002,140001
2202,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000022,5421,"App\Models\KartuStock",203603.60,32279,JP-2601-000160,8608018.02,26012800000002,140001
2203,"2026-01-28 00:00:00",INV-P26-0049-0009,T260128-201,260128000000023,5422,"App\Models\KartuStock",812972.97,32279,JP-2601-000160,8608018.02,26012800000002,140001
2204,"2026-01-28 00:00:00",INV-P26-0047-0005,ESM-28-01-2026-01,260128000000024,5411,"App\Models\KartuStock",1290864.86,32275,JP-2601-000158,1290864.86,26012800000001,140001
3687,"2026-01-28 12:59:53",INV-P26-0049-0018,T260128-201,260128125953001,118,"App\Models\KartuInTransit",284144.00,177595,JP-2601-000197,284144.00,26012812595301,140002
2210,"2026-01-29 00:00:00",INV-P26-0042-0004,KSP.26.00428,260129000000001,5451,"App\Models\KartuStock",617577.57,32311,JP-2601-000176,617577.57,26012900000003,140001
2211,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000002,5445,"App\Models\KartuStock",1333320.52,32307,JP-2601-000174,10138400.97,26012900000002,140001
2212,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000003,5446,"App\Models\KartuStock",1333319.57,32307,JP-2601-000174,10138400.97,26012900000002,140001
2213,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000004,5447,"App\Models\KartuStock",1999980.16,32307,JP-2601-000174,10138400.97,26012900000002,140001
2214,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000005,5448,"App\Models\KartuStock",711699.64,32307,JP-2601-000174,10138400.97,26012900000002,140001
2215,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000006,5449,"App\Models\KartuStock",871833.51,32307,JP-2601-000174,10138400.97,26012900000002,140001
2216,"2026-01-29 00:00:00",INV-P26-0052-0009,Y2601569,260129000000007,5450,"App\Models\KartuStock",3888247.57,32307,JP-2601-000174,10138400.97,26012900000002,140001
2217,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000008,5435,"App\Models\KartuStock",972600.00,32303,JP-2601-000172,10944560.77,26012900000001,140001
2218,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000009,5436,"App\Models\KartuStock",945500.00,32303,JP-2601-000172,10944560.77,26012900000001,140001
2219,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000010,5437,"App\Models\KartuStock",2918400.00,32303,JP-2601-000172,10944560.77,26012900000001,140001
2220,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000011,5438,"App\Models\KartuStock",720720.00,32303,JP-2601-000172,10944560.77,26012900000001,140001
2221,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000012,5439,"App\Models\KartuStock",720720.00,32303,JP-2601-000172,10944560.77,26012900000001,140001
2222,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000013,5440,"App\Models\KartuStock",666660.26,32303,JP-2601-000172,10944560.77,26012900000001,140001
2223,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000014,5441,"App\Models\KartuStock",666660.59,32303,JP-2601-000172,10944560.77,26012900000001,140001
2224,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000015,5442,"App\Models\KartuStock",1333319.95,32303,JP-2601-000172,10944560.77,26012900000001,140001
2225,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000016,5443,"App\Models\KartuStock",666660.26,32303,JP-2601-000172,10944560.77,26012900000001,140001
2226,"2026-01-29 00:00:00",INV-P26-0052-0008,Y2601570,260129000000017,5444,"App\Models\KartuStock",1333319.71,32303,JP-2601-000172,10944560.77,26012900000001,140001
2242,"2026-01-29 00:00:00",INV-P26-0054-0010,2026.01.00397,260129000000018,5469,"App\Models\KartuStock",3145945.05,32327,JP-2601-000184,13807207.21,26012900000004,140001
2243,"2026-01-29 00:00:00",INV-P26-0054-0010,2026.01.00397,260129000000019,5470,"App\Models\KartuStock",6291891.89,32327,JP-2601-000184,13807207.21,26012900000004,140001
2244,"2026-01-29 00:00:00",INV-P26-0054-0010,2026.01.00397,260129000000020,5471,"App\Models\KartuStock",4369368.47,32327,JP-2601-000184,13807207.21,26012900000004,140001
2245,"2026-01-29 00:00:00",INV-P26-0054-0010,2026.01.00397,260129000000021,5472,"App\Models\KartuStock",0.90,32327,JP-2601-000184,13807207.21,26012900000004,140001
2246,"2026-01-29 00:00:00",INV-P26-0054-0010,2026.01.00397,260129000000022,5473,"App\Models\KartuStock",0.90,32327,JP-2601-000184,13807207.21,26012900000004,140001
2227,"2026-01-30 00:00:00",INV-P26-0039-0005,KM02711,260130000000001,5461,"App\Models\KartuStock",2594594.59,32319,JP-2601-000180,10162158.38,26013000000002,140001
2228,"2026-01-30 00:00:00",INV-P26-0039-0005,KM02711,260130000000002,5462,"App\Models\KartuStock",7567563.78,32319,JP-2601-000180,10162158.38,26013000000002,140001
2229,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000003,5455,"App\Models\KartuStock",335495.50,32315,JP-2601-000178,3683603.60,26013000000001,140001
2230,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000004,5456,"App\Models\KartuStock",1345945.95,32315,JP-2601-000178,3683603.60,26013000000001,140001
2231,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000005,5457,"App\Models\KartuStock",256756.76,32315,JP-2601-000178,3683603.60,26013000000001,140001
2232,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000006,5458,"App\Models\KartuStock",562162.16,32315,JP-2601-000178,3683603.60,26013000000001,140001
2233,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000007,5459,"App\Models\KartuStock",588648.65,32315,JP-2601-000178,3683603.60,26013000000001,140001
2234,"2026-01-30 00:00:00",INV-P26-0049-0010,T260130-016,260130000000008,5460,"App\Models\KartuStock",594594.59,32315,JP-2601-000178,3683603.60,26013000000001,140001
3688,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346001,142,"App\Models\KartuInTransit",289232.00,177607,JP-2601-000201,289232.00,26013012034601,140002
3689,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346002,143,"App\Models\KartuInTransit",318243.00,177611,JP-2601-000203,318243.00,26013012034602,140002
3690,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346003,144,"App\Models\KartuInTransit",509189.00,177615,JP-2601-000205,509189.00,26013012034603,140002
3691,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346004,145,"App\Models\KartuInTransit",216901.00,177619,JP-2601-000207,216901.00,26013012034604,140002
3692,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346005,146,"App\Models\KartuInTransit",3404467.00,177623,JP-2601-000209,3404467.00,26013012034605,140002
3693,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346006,147,"App\Models\KartuInTransit",3971878.00,177627,JP-2601-000211,3971878.00,26013012034606,140002
3694,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346007,148,"App\Models\KartuInTransit",1573297.00,177631,JP-2601-000213,1573297.00,26013012034607,140002
3695,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346008,149,"App\Models\KartuInTransit",2731640.00,177635,JP-2601-000215,2731640.00,26013012034608,140002
3696,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346009,150,"App\Models\KartuInTransit",662162.00,177639,JP-2601-000217,662162.00,26013012034609,140002
3697,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346010,151,"App\Models\KartuInTransit",2933643.00,177643,JP-2601-000219,2933643.00,26013012034610,140002
3698,"2026-01-30 12:03:46",INV-P26-0043-0016,CI2601-03450,260130120346011,152,"App\Models\KartuInTransit",594054.00,177647,JP-2601-000221,594054.00,26013012034611,140002
3699,"2026-01-30 12:12:47",INV-P26-0036-0008,FP-00307-01.26,260130121247001,153,"App\Models\KartuInTransit",3210768.00,177651,JP-2601-000223,3210768.00,26013012124701,140002
3700,"2026-01-30 12:12:47",INV-P26-0036-0008,FP-00307-01.26,260130121247002,154,"App\Models\KartuInTransit",3108000.00,177655,JP-2601-000225,3108000.00,26013012124702,140002
3701,"2026-01-31 12:14:26",INV-P26-0040-0025,S.063546,260131121426001,155,"App\Models\KartuInTransit",2977297.00,177659,JP-2601-000227,2977297.00,26013112142601,140002
3702,"2026-01-31 12:14:26",INV-P26-0040-0025,S.063546,260131121426002,156,"App\Models\KartuInTransit",6291892.00,177663,JP-2601-000229,6291892.00,26013112142602,140002
3703,"2026-01-31 12:16:04",INV-P26-0044-0011,JL/26/01/0127,260131121604001,157,"App\Models\KartuInTransit",3445946.00,177667,JP-2601-000231,3445946.00,26013112160401,140002
3704,"2026-01-31 12:16:04",INV-P26-0044-0011,JL/26/01/0127,260131121604002,158,"App\Models\KartuInTransit",3445946.00,177671,JP-2601-000233,3445946.00,26013112160402,140002
